sid,att_n,reasoning_type,depth,accuracy,type_adherence,success,novel,composite_quality,attempt_bin
first-principles-session-1,95,failure,1.8,3.0,3.0,False,True,2.5200000000000005,6
first-principles-session-1,96,failure,1.5,3.0,3.0,False,True,2.4000000000000004,6
first-principles-session-1,97,failure,1.0,3.0,3.0,False,True,2.2,6
first-principles-session-1,98,failure,1.0,3.0,3.0,False,True,2.2,6
first-principles-session-1,99,failure,1.5,3.0,3.0,True,True,2.4000000000000004,6
first-principles-session-1,100,success,1.3,3.0,3.0,False,True,2.3200000000000003,6
first-principles-session-1,101,failure,1.3,3.0,3.0,True,True,2.3200000000000003,6
first-principles-session-1,102,success,1.5,3.0,3.0,False,True,2.4000000000000004,6
first-principles-session-1,103,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
first-principles-session-1,104,failure,1.8,3.0,3.0,True,True,2.5200000000000005,6
first-principles-session-1,105,success,1.0,3.0,3.0,False,True,2.2,6
first-principles-session-1,106,failure,1.5,3.0,3.0,True,True,2.4000000000000004,7
first-principles-session-1,107,success,1.5,3.0,3.0,False,False,2.4000000000000004,7
first-principles-session-1,108,failure,1.5,3.0,3.0,False,True,2.4000000000000004,7
first-principles-session-1,109,failure,1.8,3.0,3.0,False,True,2.5200000000000005,7
first-principles-session-1,110,failure,1.5,3.3,3.0,False,True,2.5200000000000005,7
first-principles-session-1,111,failure,1.0,3.0,3.0,False,True,2.2,7
first-principles-session-1,112,failure,1.0,3.0,3.0,False,True,2.2,7
first-principles-session-1,113,failure,1.0,3.0,3.0,False,True,2.2,7
first-principles-session-1,114,failure,1.5,3.0,3.0,True,True,2.4000000000000004,7
first-principles-session-1,115,success,1.8,3.0,3.0,True,True,2.5200000000000005,7
first-principles-session-1,116,success,1.0,3.0,3.0,False,True,2.2,7
first-principles-session-1,117,failure,1.5,3.0,3.0,False,True,2.4000000000000004,7
first-principles-session-1,118,failure,1.5,3.0,3.0,False,True,2.4000000000000004,7
first-principles-session-1,119,failure,1.0,3.0,3.0,False,True,2.2,7
first-principles-session-1,120,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
first-principles-session-1,121,failure,1.8,3.3,3.0,False,True,2.64,8
first-principles-session-1,122,failure,1.5,3.0,3.0,False,True,2.4000000000000004,8
first-principles-session-1,123,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
first-principles-session-1,124,failure,1.0,3.0,3.0,False,True,2.2,8
first-principles-session-1,125,failure,1.5,3.0,3.0,False,False,2.4000000000000004,8
first-principles-session-1,126,failure,1.0,3.0,3.0,False,True,2.2,8
first-principles-session-1,127,failure,1.3,3.0,3.0,True,True,2.3200000000000003,8
first-principles-session-1,128,success,1.3,3.3,3.0,False,True,2.4400000000000004,8
first-principles-session-1,129,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
first-principles-session-1,130,failure,1.5,3.0,3.0,False,True,2.4000000000000004,8
first-principles-session-1,131,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
first-principles-session-1,132,failure,1.5,3.3,3.0,True,True,2.5200000000000005,8
first-principles-session-1,133,success,1.0,3.0,3.0,False,True,2.2,8
first-principles-session-1,134,failure,1.8,3.3,3.0,False,True,2.64,8
first-principles-session-1,135,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
first-principles-session-1,136,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
first-principles-session-1,137,failure,1.0,3.0,3.0,False,True,2.2,9
first-principles-session-1,138,failure,1.5,3.0,3.0,False,True,2.4000000000000004,9
first-principles-session-1,139,failure,1.3,3.3,3.0,False,True,2.4400000000000004,9
first-principles-session-1,140,failure,1.8,3.0,3.0,False,True,2.5200000000000005,9
first-principles-session-1,141,failure,1.8,3.0,3.0,False,True,2.5200000000000005,9
first-principles-session-1,142,failure,1.0,3.0,3.0,False,True,2.2,9
first-principles-session-1,143,failure,1.0,3.0,3.0,False,True,2.2,9
first-principles-session-1,144,failure,1.0,3.0,3.0,False,True,2.2,9
first-principles-session-1,145,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
first-principles-session-1,146,failure,1.5,3.0,3.0,False,True,2.4000000000000004,9
first-principles-session-1,147,failure,1.5,3.0,3.0,True,False,2.4000000000000004,9
first-principles-session-1,148,success,1.5,3.0,3.0,False,True,2.4000000000000004,9
first-principles-session-1,149,failure,1.8,3.0,3.0,False,True,2.5200000000000005,9
first-principles-session-1,150,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_2024,1,none,1.0,3.6,3.0,True,True,2.4400000000000004,0
first_principles_2024,2,success,1.5,3.0,3.0,True,True,2.4000000000000004,0
first_principles_2024,3,success,1.8,3.0,3.0,True,True,2.5200000000000005,0
first_principles_2024,4,success,1.0,3.3,3.0,True,True,2.3200000000000003,0
first_principles_2024,5,success,1.5,3.0,3.0,True,True,2.4000000000000004,0
first_principles_2024,6,success,1.8,3.0,3.0,True,True,2.5200000000000005,0
first_principles_2024,7,success,1.0,3.0,3.0,True,True,2.2,0
first_principles_2024,8,success,1.0,3.3,3.0,False,True,2.3200000000000003,0
first_principles_2024,9,failure,1.5,3.0,3.0,False,True,2.4000000000000004,0
first_principles_2024,10,failure,1.0,3.6,3.0,False,True,2.4400000000000004,0
first_principles_2024,11,failure,1.8,3.0,3.0,False,True,2.5200000000000005,0
first_principles_2024,12,failure,1.5,3.0,3.0,True,True,2.4000000000000004,0
first_principles_2024,13,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
first_principles_2024,14,success,1.0,3.0,3.0,False,True,2.2,0
first_principles_2024,15,failure,1.0,3.3,3.0,False,True,2.3200000000000003,0
first_principles_2024,16,failure,1.3,3.0,3.0,True,True,2.3200000000000003,1
first_principles_2024,17,success,1.3,3.0,3.0,True,True,2.3200000000000003,1
first_principles_2024,18,success,1.3,3.0,3.0,True,True,2.3200000000000003,1
first_principles_2024,19,success,1.3,3.0,3.0,True,True,2.3200000000000003,1
first_principles_2024,20,success,1.3,3.0,3.0,True,True,2.3200000000000003,1
first_principles_2024,21,success,1.3,3.0,3.0,False,True,2.3200000000000003,1
first_principles_2024,22,failure,1.3,3.3,3.0,True,True,2.4400000000000004,1
first_principles_2024,23,success,1.3,3.0,3.0,True,True,2.3200000000000003,1
first_principles_2024,24,success,1.8,3.0,3.0,True,True,2.5200000000000005,1
first_principles_2024,25,success,1.0,3.0,3.0,True,True,2.2,1
first_principles_2024,26,success,1.0,3.0,3.0,False,True,2.2,1
first_principles_2024,27,failure,1.0,3.0,3.0,False,True,2.2,1
first_principles_2024,28,failure,1.0,3.6,3.0,False,True,2.4400000000000004,1
first_principles_2024,29,failure,1.0,3.0,3.0,False,True,2.2,1
first_principles_2024,30,failure,1.0,3.0,3.0,False,True,2.2,1
first_principles_2024,31,failure,1.0,3.0,3.0,False,True,2.2,2
first_principles_2024,32,failure,1.3,3.3,3.0,True,True,2.4400000000000004,2
first_principles_2024,33,success,1.0,3.3,3.0,True,True,2.3200000000000003,2
first_principles_2024,34,success,1.0,3.0,3.0,True,True,2.2,2
first_principles_2024,35,success,1.3,3.0,3.0,True,True,2.3200000000000003,2
first_principles_2024,36,success,1.3,3.0,3.0,False,True,2.3200000000000003,2
first_principles_2024,37,failure,1.0,3.0,3.0,False,True,2.2,2
first_principles_2024,38,failure,1.0,3.0,3.0,True,True,2.2,2
first_principles_2024,39,success,1.0,3.3,3.0,False,True,2.3200000000000003,2
first_principles_2024,40,failure,1.0,3.0,3.0,False,True,2.2,2
first_principles_2024,41,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
first_principles_2024,42,failure,1.3,3.0,3.0,True,True,2.3200000000000003,2
first_principles_2024,43,success,1.3,3.3,3.0,False,True,2.4400000000000004,2
first_principles_2024,44,failure,1.0,3.0,3.0,False,True,2.2,2
first_principles_2024,45,failure,1.3,3.0,3.0,True,True,2.3200000000000003,2
first_principles_2024,46,success,1.3,3.0,3.0,False,True,2.3200000000000003,3
first_principles_2024,47,failure,1.0,3.0,3.0,False,True,2.2,3
first_principles_2024,48,failure,1.3,3.0,3.0,False,True,2.3200000000000003,3
first_principles_2024,49,failure,1.3,3.3,3.0,True,True,2.4400000000000004,3
first_principles_2024,50,success,1.0,3.3,3.0,False,True,2.3200000000000003,3
first_principles_2024,51,failure,1.0,3.0,3.0,False,True,2.2,3
first_principles_2024,52,failure,1.0,3.0,3.0,False,True,2.2,3
first_principles_2024,53,failure,1.0,3.3,3.0,False,True,2.3200000000000003,3
first_principles_2024,54,failure,1.0,3.0,3.0,False,True,2.2,3
first_principles_2024,55,failure,1.3,3.3,3.0,True,True,2.4400000000000004,3
first_principles_2024,56,success,1.0,3.0,3.0,True,True,2.2,3
first_principles_2024,57,success,1.3,3.0,3.0,False,True,2.3200000000000003,3
first_principles_2024,58,failure,1.3,3.0,3.0,True,True,2.3200000000000003,3
first_principles_2024,59,success,1.3,3.0,3.0,False,True,2.3200000000000003,3
first_principles_2024,60,failure,1.0,3.6,3.0,False,True,2.4400000000000004,3
first_principles_2024,61,failure,1.3,3.0,3.0,True,True,2.3200000000000003,4
first_principles_2024,62,success,1.0,3.0,3.0,True,True,2.2,4
first_principles_2024,63,success,1.0,3.0,3.0,False,True,2.2,4
first_principles_2024,64,failure,1.0,3.0,3.0,True,True,2.2,4
first_principles_2024,65,success,1.0,3.0,3.0,True,True,2.2,4
first_principles_2024,66,success,1.0,3.0,3.0,True,True,2.2,4
first_principles_2024,67,success,1.0,3.0,3.0,False,True,2.2,4
first_principles_2024,68,failure,1.0,3.3,3.0,True,True,2.3200000000000003,4
first_principles_2024,69,success,1.0,3.0,3.0,False,True,2.2,4
first_principles_2024,70,failure,1.0,3.0,3.0,True,True,2.2,4
first_principles_2024,71,success,1.3,3.0,3.0,False,True,2.3200000000000003,4
first_principles_2024,72,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
first_principles_2024,73,failure,1.0,3.0,3.0,False,True,2.2,4
first_principles_2024,74,failure,1.0,3.0,3.0,False,True,2.2,4
first_principles_2024,75,failure,1.0,3.0,3.0,True,True,2.2,4
first_principles_2024,76,success,1.3,3.0,3.0,True,True,2.3200000000000003,5
first_principles_2024,77,success,1.3,3.0,3.0,False,True,2.3200000000000003,5
first_principles_2024,78,failure,1.0,3.0,3.0,True,True,2.2,5
first_principles_2024,79,success,1.0,3.0,3.0,False,True,2.2,5
first_principles_2024,80,failure,1.0,3.0,3.0,False,True,2.2,5
first_principles_2024,81,failure,1.0,3.0,3.0,False,True,2.2,5
first_principles_2024,82,failure,1.0,3.0,3.0,False,True,2.2,5
first_principles_2024,83,failure,1.0,3.0,3.0,True,True,2.2,5
first_principles_2024,84,success,1.0,3.3,3.0,False,True,2.3200000000000003,5
first_principles_2024,85,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
first_principles_2024,86,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
first_principles_2024,87,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
first_principles_2024,88,failure,1.3,3.0,3.0,True,True,2.3200000000000003,5
first_principles_2024,89,success,1.0,3.0,3.0,True,True,2.2,5
first_principles_2024,90,success,1.0,3.0,3.0,True,True,2.2,5
first_principles_2024,91,success,1.3,3.0,3.0,False,True,2.3200000000000003,6
first_principles_2024,92,failure,1.0,3.0,3.0,False,True,2.2,6
first_principles_2024,93,failure,1.0,3.0,3.0,True,True,2.2,6
first_principles_2024,94,success,1.0,3.0,3.0,False,True,2.2,6
first_principles_2024,95,failure,1.0,3.3,3.0,False,True,2.3200000000000003,6
first_principles_2024,96,failure,1.0,3.0,3.0,False,True,2.2,6
first_principles_2024,97,failure,1.3,3.5999999999999996,3.0,False,True,2.56,6
first_principles_2024,98,failure,1.0,3.0,3.0,False,True,2.2,6
first_principles_2024,99,failure,1.0,3.0,3.0,False,True,2.2,6
first_principles_2024,100,failure,1.0,3.0,3.0,False,True,2.2,6
first_principles_2024,101,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
first_principles_2024,102,failure,1.0,3.3,3.0,False,True,2.3200000000000003,6
first_principles_2024,103,failure,1.3,3.0,3.0,True,True,2.3200000000000003,6
first_principles_2024,104,success,1.0,3.0,3.0,True,True,2.2,6
first_principles_2024,105,success,1.3,3.0,3.0,False,True,2.3200000000000003,6
first_principles_2024,106,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
first_principles_2024,107,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
first_principles_2024,108,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
first_principles_2024,109,failure,1.3,3.3,3.0,False,True,2.4400000000000004,7
first_principles_2024,110,failure,1.0,3.3,3.0,False,True,2.3200000000000003,7
first_principles_2024,111,failure,1.0,3.0,3.0,False,True,2.2,7
first_principles_2024,112,failure,1.0,3.3,3.0,True,True,2.3200000000000003,7
first_principles_2024,113,success,1.3,3.0,3.0,False,True,2.3200000000000003,7
first_principles_2024,114,failure,1.0,3.0,3.0,False,True,2.2,7
first_principles_2024,115,failure,1.0,3.0,3.0,False,True,2.2,7
first_principles_2024,116,failure,1.0,3.0,3.0,False,True,2.2,7
first_principles_2024,117,failure,1.0,3.3,3.0,False,True,2.3200000000000003,7
first_principles_2024,118,failure,1.0,3.0,3.0,True,True,2.2,7
first_principles_2024,119,success,1.0,3.5999999999999996,3.0,False,True,2.44,7
first_principles_2024,120,failure,1.0,3.0,3.0,False,True,2.2,7
first_principles_2024,121,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,122,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,123,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,124,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
first_principles_2024,125,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,126,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,127,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,128,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,129,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,130,failure,1.0,3.3,3.0,False,True,2.3200000000000003,8
first_principles_2024,131,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,132,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,133,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,134,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,135,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_2024,136,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_2024,137,failure,1.0,3.0,3.0,True,True,2.2,9
first_principles_2024,138,success,1.0,3.0,3.0,False,True,2.2,9
first_principles_2024,139,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_2024,140,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_2024,141,failure,1.0,3.3,3.0,False,True,2.3200000000000003,9
first_principles_2024,142,failure,1.0,3.3,3.0,False,True,2.3200000000000003,9
first_principles_2024,143,failure,1.0,3.3,3.0,False,True,2.3200000000000003,9
first_principles_2024,144,failure,1.0,3.3,3.0,False,True,2.3200000000000003,9
first_principles_2024,145,failure,1.0,3.3,3.0,False,True,2.3200000000000003,9
first_principles_2024,146,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_2024,147,failure,1.3,3.0,3.0,False,False,2.3200000000000003,9
first_principles_2024,148,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_2024,149,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_2024,150,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
first_principles_session_001,1,none,1.0,3.9,3.0,True,True,2.56,0
first_principles_session_001,2,success,1.0,3.6,3.0,True,True,2.4400000000000004,0
first_principles_session_001,3,success,1.8,3.0,3.0,True,True,2.5200000000000005,0
first_principles_session_001,4,success,1.0,3.3,3.0,True,True,2.3200000000000003,0
first_principles_session_001,5,success,1.8,3.0,3.0,True,True,2.5200000000000005,0
first_principles_session_001,6,success,1.3,3.6,3.0,True,True,2.5600000000000005,0
first_principles_session_001,7,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
first_principles_session_001,8,success,1.0,3.0,3.0,True,True,2.2,0
first_principles_session_001,9,success,1.8,3.5999999999999996,3.0,False,True,2.7600000000000002,0
first_principles_session_001,10,failure,1.5,3.3,3.0,True,True,2.5200000000000005,0
first_principles_session_001,11,success,1.3,3.3,3.0,False,True,2.4400000000000004,0
first_principles_session_001,12,failure,1.0,3.6,3.0,True,True,2.4400000000000004,0
first_principles_session_001,13,success,1.0,3.0,3.0,True,True,2.2,0
first_principles_session_001,14,success,1.0,3.9,3.0,True,True,2.56,0
first_principles_session_001,15,success,1.0,3.0,3.0,False,True,2.2,0
first_principles_session_001,16,failure,1.3,3.0,3.0,False,True,2.3200000000000003,1
first_principles_session_001,17,failure,1.0,3.5999999999999996,3.0,False,True,2.44,1
first_principles_session_001,18,failure,1.0,3.0,3.0,False,True,2.2,1
first_principles_session_001,19,failure,1.0,3.3,3.0,True,True,2.3200000000000003,1
first_principles_session_001,20,success,1.0,3.0,3.0,False,True,2.2,1
first_principles_session_001,21,failure,1.3,3.0,3.0,True,True,2.3200000000000003,1
first_principles_session_001,22,success,1.3,3.3,3.0,False,True,2.4400000000000004,1
first_principles_session_001,23,failure,1.3,3.0,3.0,False,True,2.3200000000000003,1
first_principles_session_001,24,failure,1.3,3.3,3.0,True,True,2.4400000000000004,1
first_principles_session_001,25,success,1.0,3.3,3.0,True,True,2.3200000000000003,1
first_principles_session_001,26,success,1.0,3.3,3.0,True,True,2.3200000000000003,1
first_principles_session_001,27,success,1.0,3.0,3.0,True,True,2.2,1
first_principles_session_001,28,success,1.0,3.0,3.0,True,True,2.2,1
first_principles_session_001,29,success,1.0,3.0,3.0,True,True,2.2,1
first_principles_session_001,30,success,1.3,3.0,3.0,False,True,2.3200000000000003,1
first_principles_session_001,31,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
first_principles_session_001,32,failure,1.3,3.0,3.0,True,True,2.3200000000000003,2
first_principles_session_001,33,success,1.0,3.3,3.0,True,True,2.3200000000000003,2
first_principles_session_001,34,success,1.0,3.0,3.0,True,True,2.2,2
first_principles_session_001,35,success,1.3,3.0,3.0,False,True,2.3200000000000003,2
first_principles_session_001,36,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
first_principles_session_001,37,failure,1.0,3.3,3.0,True,True,2.3200000000000003,2
first_principles_session_001,38,success,1.0,3.0,3.0,True,True,2.2,2
first_principles_session_001,39,success,1.3,3.3,3.0,False,True,2.4400000000000004,2
first_principles_session_001,40,failure,1.3,3.6,3.0,False,True,2.5600000000000005,2
first_principles_session_001,41,failure,1.0,3.3,3.0,False,True,2.3200000000000003,2
first_principles_session_001,42,failure,1.0,3.3,3.0,True,True,2.3200000000000003,2
first_principles_session_001,43,success,1.3,3.0,3.0,False,True,2.3200000000000003,2
first_principles_session_001,44,failure,1.0,3.3,3.0,False,True,2.3200000000000003,2
first_principles_session_001,45,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
first_principles_session_001,46,failure,1.0,3.0,3.0,False,True,2.2,3
first_principles_session_001,47,failure,1.0,3.5999999999999996,3.0,True,True,2.44,3
first_principles_session_001,48,success,1.0,3.0,3.0,True,True,2.2,3
first_principles_session_001,49,success,1.0,3.0,3.0,True,True,2.2,3
first_principles_session_001,50,success,1.0,3.3,3.0,True,True,2.3200000000000003,3
first_principles_session_001,51,success,1.0,3.3,3.0,False,True,2.3200000000000003,3
first_principles_session_001,52,failure,1.0,3.0,3.0,False,True,2.2,3
first_principles_session_001,53,failure,1.3,3.0,3.0,False,True,2.3200000000000003,3
first_principles_session_001,54,failure,1.3,3.0,3.0,True,True,2.3200000000000003,3
first_principles_session_001,55,success,1.3,3.3,3.0,False,True,2.4400000000000004,3
first_principles_session_001,56,failure,1.3,3.0,3.0,False,True,2.3200000000000003,3
first_principles_session_001,57,failure,1.3,3.0,3.0,False,True,2.3200000000000003,3
first_principles_session_001,58,failure,1.0,3.3,3.0,True,True,2.3200000000000003,3
first_principles_session_001,59,success,1.0,3.0,3.0,True,True,2.2,3
first_principles_session_001,60,success,1.0,3.0,3.0,True,True,2.2,3
first_principles_session_001,61,success,1.0,3.3,3.0,False,True,2.3200000000000003,4
first_principles_session_001,62,failure,1.0,3.0,3.0,False,True,2.2,4
first_principles_session_001,63,failure,1.3,3.3,3.0,True,True,2.4400000000000004,4
first_principles_session_001,64,success,1.0,3.0,3.0,False,True,2.2,4
first_principles_session_001,65,failure,1.0,3.3,3.0,False,True,2.3200000000000003,4
first_principles_session_001,66,failure,1.0,3.0,3.0,False,True,2.2,4
first_principles_session_001,67,failure,1.0,3.0,3.0,False,True,2.2,4
first_principles_session_001,68,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
first_principles_session_001,69,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
first_principles_session_001,70,failure,1.0,3.3,3.0,False,True,2.3200000000000003,4
first_principles_session_001,71,failure,1.0,3.0,3.0,False,True,2.2,4
first_principles_session_001,72,failure,1.0,3.0,3.0,True,True,2.2,4
first_principles_session_001,73,success,1.3,3.0,3.0,False,True,2.3200000000000003,4
first_principles_session_001,74,failure,1.0,3.0,3.0,False,True,2.2,4
first_principles_session_001,75,failure,1.0,3.0,3.0,True,True,2.2,4
first_principles_session_001,76,success,1.3,3.0,3.0,False,True,2.3200000000000003,5
first_principles_session_001,77,failure,1.0,3.0,3.0,False,True,2.2,5
first_principles_session_001,78,failure,1.3,3.3,3.0,False,True,2.4400000000000004,5
first_principles_session_001,79,failure,1.0,3.0,3.0,False,True,2.2,5
first_principles_session_001,80,failure,1.0,3.0,3.0,False,True,2.2,5
first_principles_session_001,81,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
first_principles_session_001,82,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
first_principles_session_001,83,failure,1.0,3.0,3.0,False,True,2.2,5
first_principles_session_001,84,failure,1.0,3.0,3.0,False,True,2.2,5
first_principles_session_001,85,failure,1.3,3.0,3.0,True,True,2.3200000000000003,5
first_principles_session_001,86,success,1.3,3.0,3.0,False,True,2.3200000000000003,5
first_principles_session_001,87,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
first_principles_session_001,88,failure,1.0,3.0,3.0,False,True,2.2,5
first_principles_session_001,89,failure,1.0,3.0,3.0,False,True,2.2,5
first_principles_session_001,90,failure,1.0,3.0,3.0,True,True,2.2,5
first_principles_session_001,91,success,1.0,3.0,3.0,True,True,2.2,6
first_principles_session_001,92,success,1.0,3.0,3.0,True,True,2.2,6
first_principles_session_001,93,success,1.0,3.0,3.0,True,True,2.2,6
first_principles_session_001,94,success,1.0,3.0,3.0,False,True,2.2,6
first_principles_session_001,95,failure,1.0,3.0,3.0,False,True,2.2,6
first_principles_session_001,96,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
first_principles_session_001,97,failure,1.0,3.0,3.0,False,True,2.2,6
first_principles_session_001,98,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
first_principles_session_001,99,failure,1.0,3.0,3.0,False,True,2.2,6
first_principles_session_001,100,failure,1.0,3.0,3.0,False,True,2.2,6
first_principles_session_001,101,failure,1.3,3.0,3.0,True,True,2.3200000000000003,6
first_principles_session_001,102,success,1.3,3.3,3.0,True,True,2.4400000000000004,6
first_principles_session_001,103,success,1.3,3.3,3.0,True,True,2.4400000000000004,6
first_principles_session_001,104,success,1.0,3.0,3.0,False,True,2.2,6
first_principles_session_001,105,failure,1.0,3.0,3.0,False,True,2.2,6
first_principles_session_001,106,failure,1.3,3.3,3.0,False,True,2.4400000000000004,7
first_principles_session_001,107,failure,1.0,3.0,3.0,False,True,2.2,7
first_principles_session_001,108,failure,1.3,3.3,3.0,False,True,2.4400000000000004,7
first_principles_session_001,109,failure,1.3,3.0,3.0,True,True,2.3200000000000003,7
first_principles_session_001,110,success,1.0,3.0,3.0,False,True,2.2,7
first_principles_session_001,111,failure,1.3,3.0,3.0,True,True,2.3200000000000003,7
first_principles_session_001,112,success,1.0,3.3,3.0,True,True,2.3200000000000003,7
first_principles_session_001,113,success,1.3,3.0,3.0,False,True,2.3200000000000003,7
first_principles_session_001,114,failure,1.0,3.0,3.0,False,True,2.2,7
first_principles_session_001,115,failure,1.0,3.0,3.0,True,True,2.2,7
first_principles_session_001,116,success,1.0,3.3,3.0,False,True,2.3200000000000003,7
first_principles_session_001,117,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
first_principles_session_001,118,failure,1.0,3.0,3.0,False,True,2.2,7
first_principles_session_001,119,failure,1.3,3.0,3.0,False,False,2.3200000000000003,7
first_principles_session_001,120,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
first_principles_session_001,121,failure,1.3,3.3,3.0,False,True,2.4400000000000004,8
first_principles_session_001,122,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
first_principles_session_001,123,failure,1.3,3.0,3.0,True,True,2.3200000000000003,8
first_principles_session_001,124,success,1.0,3.3,3.0,False,True,2.3200000000000003,8
first_principles_session_001,125,failure,1.0,3.3,3.0,False,True,2.3200000000000003,8
first_principles_session_001,126,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_session_001,127,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_session_001,128,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_session_001,129,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_session_001,130,failure,1.5,3.3,3.0,False,True,2.5200000000000005,8
first_principles_session_001,131,failure,1.0,3.3,3.0,False,True,2.3200000000000003,8
first_principles_session_001,132,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_session_001,133,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
first_principles_session_001,134,failure,1.3,3.0,3.0,False,False,2.3200000000000003,8
first_principles_session_001,135,failure,1.0,3.0,3.0,False,True,2.2,8
first_principles_session_001,136,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_session_001,137,failure,1.0,3.3,3.0,False,True,2.3200000000000003,9
first_principles_session_001,138,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_session_001,139,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_session_001,140,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
first_principles_session_001,141,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_session_001,142,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_session_001,143,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
first_principles_session_001,144,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_session_001,145,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_session_001,146,failure,1.0,3.0,3.0,False,True,2.2,9
first_principles_session_001,147,failure,1.3,3.3,3.0,False,True,2.4400000000000004,9
first_principles_session_001,148,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
first_principles_session_001,149,failure,1.0,3.0,3.0,False,False,2.2,9
first_principles_session_001,150,failure,1.0,3.3,3.0,False,True,2.3200000000000003,9
first-principles-alchemy-001,1,none,1.0,3.9,3.0,True,True,2.56,0
first-principles-alchemy-001,2,success,1.0,3.3,3.0,True,True,2.3200000000000003,0
first-principles-alchemy-001,3,success,1.0,3.0,3.0,True,True,2.2,0
first-principles-alchemy-001,4,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
first-principles-alchemy-001,5,success,1.0,3.0,3.0,True,True,2.2,0
first-principles-alchemy-001,6,success,1.0,3.3,3.0,True,True,2.3200000000000003,0
first-principles-alchemy-001,7,success,1.0,3.3,3.0,True,True,2.3200000000000003,0
first-principles-alchemy-001,8,success,1.0,3.0,3.0,True,True,2.2,0
first-principles-alchemy-001,9,success,1.0,3.3,3.0,False,True,2.3200000000000003,0
